Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
534,Missile Weapon Mastery Other II,Increases the target's Missile Weapons skill by 15 points.,50,1800,19,20,Creature Enchantment,0.05,18,16,5,0.85,1
535,Missile Weapon Mastery Other III,Increases the target's Missile Weapons skill by 20 points.,100,1800,19,30,Creature Enchantment,0.1,18,16,5,0.7,1
536,Missile Weapon Mastery Other IV,Increases the target's Missile Weapons skill by 25 points.,150,1800,19,40,Creature Enchantment,0.15,18,16,5,0.55,1
537,Missile Weapon Mastery Other V,Increases the target's Missile Weapons skill by 30 points.,200,1800,19,50,Creature Enchantment,0.2,18,16,0,1,1
538,Missile Weapon Mastery Other VI,Increases the target's Missile Weapons skill by 35 points.,250,2700,19,60,Creature Enchantment,0.3,18,16,5,0.25,1
539,Missile Weapon Mastery Self I,Increases the caster's Missile Weapons skill by 10 points.,1,1800,19,15,Creature Enchantment,0.01,18,16,0,0,1
540,Missile Weapon Mastery Self II,Increases the caster's Missile Weapons skill by 15 points.,50,1800,19,30,Creature Enchantment,0.05,18,16,0,0,1
541,Missile Weapon Mastery Self III,Increases the caster's Missile Weapons skill by 20 points.,100,1800,19,40,Creature Enchantment,0.1,18,16,0,0,1
542,Missile Weapon Mastery Self IV,Increases the caster's Missile Weapons skill by 25 points.,150,1800,19,50,Creature Enchantment,0.15,18,16,0,0,1
543,Missile Weapon Mastery Self V,Increases the caster's Missile Weapons skill by 30 points.,200,1800,19,60,Creature Enchantment,0.2,18,16,0,0,1
544,Missile Weapon Mastery Self VI,Increases the caster's Missile Weapons skill by 35 points.,250,2700,19,70,Creature Enchantment,0.3,18,16,0,0,1
557,Creature Enchantment Mastery Self I,Increases the caster's Creature Enchantment skill by 10 points.,1,1800,43,15,Creature Enchantment,0.01,26,16,0,0,1
558,Creature Enchantment Mastery Self II,Increases the caster's Creature Enchantment skill by 15 points.,50,1800,43,30,Creature Enchantment,0.05,26,16,0,0,1
559,Creature Enchantment Mastery Self III,Increases the caster's Creature Enchantment skill by 20 points.,100,1800,43,40,Creature Enchantment,0.1,26,16,0,0,1
560,Creature Enchantment Mastery Self IV,Increases the caster's Creature Enchantment skill by 25 points.,150,1800,43,50,Creature Enchantment,0.15,26,16,0,0,1
561,Creature Enchantment Mastery Self V,Increases the caster's Creature Enchantment skill by 30 points.,200,1800,43,60,Creature Enchantment,0.2,26,16,0,0,1
562,Creature Enchantment Mastery Self VI,Increases the caster's Creature Enchantment skill by 35 points.,250,2700,43,70,Creature Enchantment,0.3,26,16,0,0,1
563,Creature Enchantment Mastery Other I,Increases the target's Creature Enchantment skill by 10 points.,1,1800,43,10,Creature Enchantment,0.01,26,16,0,1,1
564,Creature Enchantment Mastery Other II,Increases the target's Creature Enchantment skill by 15 points.,50,1800,43,20,Creature Enchantment,0.05,26,16,5,0.85,1
565,Creature Enchantment Mastery Other III,Increases the target's Creature Enchantment skill by 20 points.,100,1800,43,30,Creature Enchantment,0.1,26,16,5,0.7,1
566,Creature Enchantment Mastery Other IV,Increases the target's Creature Enchantment skill by 25 points.,150,1800,43,40,Creature Enchantment,0.15,26,16,5,0.55,1
567,Creature Enchantment Mastery Other V,Increases the target's Creature Enchantment skill by 30 points.,200,1800,43,50,Creature Enchantment,0.2,26,16,5,0.4,1
568,Creature Enchantment Mastery Other VI,Increases the target's Creature Enchantment skill by 35 points.,250,2700,43,60,Creature Enchantment,0.3,26,16,5,0.25,1
581,Item Enchantment Mastery Self I,Increases the caster's Item Enchantment skill by 10 points.,1,1800,45,15,Creature Enchantment,0.01,26,16,0,0,1
582,Item Enchantment Mastery Self II,Increases the caster's Item Enchantment skill by 15 points.,50,1800,45,30,Creature Enchantment,0.05,26,16,0,0,1
583,Item Enchantment Mastery Self III,Increases the caster's Item Enchantment skill by 20 points.,100,1800,45,40,Creature Enchantment,0.1,26,16,0,0,1
584,Item Enchantment Mastery Self IV,Increases the caster's Item Enchantment skill by 25 points.,150,1800,45,50,Creature Enchantment,0.15,26,16,0,0,1
585,Item Enchantment Mastery Self V,Increases the caster's Item Enchantment skill by 30 points.,200,1800,45,60,Creature Enchantment,0.2,26,16,0,0,1
586,Item Enchantment Mastery Self VI,Increases the caster's Item Enchantment skill by 35 points.,250,2700,45,70,Creature Enchantment,0.3,26,16,0,0,1
587,Item Enchantment Mastery Other I,Increases the target's Item Enchantment skill by 10 points.,1,1800,45,10,Creature Enchantment,0.01,26,16,0,1,1
588,Item Enchantment Mastery Other II,Increases the target's Item Enchantment skill by 15 points.,50,1800,45,20,Creature Enchantment,0.05,26,16,5,0.85,1
589,Item Enchantment Mastery Other III,Increases the target's Item Enchantment skill by 20 points.,100,1800,45,30,Creature Enchantment,0.1,26,16,5,0.7,1
590,Item Enchantment Mastery Other IV,Increases the target's Item Enchantment skill by 25 points.,150,1800,45,40,Creature Enchantment,0.15,26,16,5,0.55,1
591,Item Enchantment Mastery Other V,Increases the target's Item Enchantment skill by 30 points.,200,1800,45,50,Creature Enchantment,0.2,26,16,5,0.4,1
592,Item Enchantment Mastery Other VI,Increases the target's Item Enchantment skill by 35 points.,250,2700,45,60,Creature Enchantment,0.3,26,16,5,0.25,1
605,Life Magic Mastery Self I,Increases the caster's Life Magic skill by 10 points.,1,1800,47,15,Creature Enchantment,0.01,26,16,0,0,1
606,Life Magic Mastery Self II,Increases the caster's Life Magic skill by 15 points.,50,1800,47,30,Creature Enchantment,0.05,26,16,0,0,1
607,Life Magic Mastery Self III,Increases the caster's Life Magic skill by 20 points.,100,1800,47,40,Creature Enchantment,0.1,26,16,0,0,1
608,Life Magic Mastery Self IV,Increases the caster's Life Magic skill by 25 points.,150,1800,47,50,Creature Enchantment,0.15,26,16,0,0,1
609,Life Magic Mastery Self V,Increases the caster's Life Magic skill by 30 points.,200,1800,47,60,Creature Enchantment,0.2,26,16,0,0,1
610,Life Magic Mastery Self VI,Increases the caster's Life Magic skill by 35 points.,250,2700,47,70,Creature Enchantment,0.3,26,16,0,0,1
611,Life Magic Mastery Other I,Increases the target's Life Magic skill by 10 points.,1,1800,47,10,Creature Enchantment,0.01,26,16,0,1,1
612,Life Magic Mastery Other II,Increases the target's Life Magic skill by 15 points.,50,1800,47,20,Creature Enchantment,0.05,26,16,5,0.85,1
613,Life Magic Mastery Other III,Increases the target's Life Magic skill by 20 points.,100,1800,47,30,Creature Enchantment,0.1,26,16,5,0.7,1
614,Life Magic Mastery Other IV,Increases the target's Life Magic skill by 25 points.,150,1800,47,40,Creature Enchantment,0.15,26,16,5,0.55,1
615,Life Magic Mastery Other V,Increases the target's Life Magic skill by 30 points.,200,1800,47,50,Creature Enchantment,0.2,26,16,5,0.4,1
616,Life Magic Mastery Other VI,Increases the target's Life Magic skill by 35 points.,250,2700,47,60,Creature Enchantment,0.3,26,16,5,0.25,1
629,War Magic Mastery Self I,Increases the caster's War Magic skill by 10 points.,1,1800,49,15,Creature Enchantment,0.01,26,16,0,0,1
630,War Magic Mastery Self II,Increases the caster's War Magic skill by 15 points.,50,1800,49,30,Creature Enchantment,0.05,26,16,0,0,1
631,War Magic Mastery Self III,Increases the caster's War Magic skill by 20 points.,100,1800,49,40,Creature Enchantment,0.1,26,16,0,0,1
632,War Magic Mastery Self IV,Increases the caster's War Magic skill by 25 points.,150,1800,49,50,Creature Enchantment,0.15,26,16,0,0,1
633,War Magic Mastery Self V,Increases the caster's War Magic skill by 30 points.,200,1800,49,60,Creature Enchantment,0.2,26,16,0,0,1
634,War Magic Mastery Self VI,Increases the caster's War Magic skill by 35 points.,250,2700,49,70,Creature Enchantment,0.3,26,16,0,0,1
635,War Magic Mastery Other I,Increases the target's War Magic skill by 10 points.,1,1800,49,10,Creature Enchantment,0.01,26,16,0,1,1
636,War Magic Mastery Other II,Increases the target's War Magic skill by 15 points.,50,1800,49,20,Creature Enchantment,0.05,26,16,5,0.85,1
637,War Magic Mastery Other III,Increases the target's War Magic skill by 20 points.,100,1800,49,30,Creature Enchantment,0.1,26,16,5,0.7,1
638,War Magic Mastery Other IV,Increases the target's War Magic skill by 25 points.,150,1800,49,40,Creature Enchantment,0.15,26,16,5,0.55,1
639,War Magic Mastery Other V,Increases the target's War Magic skill by 30 points.,200,1800,49,50,Creature Enchantment,0.2,26,16,5,0.4,1
640,War Magic Mastery Other VI,Increases the target's War Magic skill by 35 points.,250,2700,49,60,Creature Enchantment,0.3,26,16,5,0.25,1
653,Mana Conversion Mastery Self I,Increases the caster's Mana Conversion skill by 10 points.,1,1800,51,15,Creature Enchantment,0.01,26,16,0,0,1
654,Mana Conversion Mastery Self II,Increases the caster's Mana Conversion skill by 15 points.,50,1800,51,30,Creature Enchantment,0.05,26,16,0,0,1
655,Mana Conversion Mastery Self III,Increases the caster's Mana Conversion skill by 20 points.,100,1800,51,40,Creature Enchantment,0.1,26,16,0,0,1
656,Mana Conversion Mastery Self IV,Increases the caster's Mana Conversion skill by 25 points.,150,1800,51,50,Creature Enchantment,0.15,26,16,0,0,1
657,Mana Conversion Mastery Self V,Increases the caster's Mana Conversion skill by 30 points.,200,1800,51,60,Creature Enchantment,0.2,26,16,0,0,1
658,Mana Conversion Mastery Self VI,Increases the caster's Mana Conversion skill by 35 points.,250,2700,51,70,Creature Enchantment,0.3,26,16,0,0,1
659,Mana Conversion Mastery Other I,Increases the target's Mana Conversion skill by 10 points.,1,1800,51,10,Creature Enchantment,0.01,26,16,0,1,1
660,Mana Conversion Mastery Other II,Increases the target's Mana Conversion skill by 15 points.,50,1800,51,20,Creature Enchantment,0.05,26,16,5,0.85,1
661,Mana Conversion Mastery Other III,Increases the target's Mana Conversion skill by 20 points.,100,1800,51,30,Creature Enchantment,0.1,26,16,5,0.7,1
662,Mana Conversion Mastery Other IV,Increases the target's Mana Conversion skill by 25 points.,150,1800,51,40,Creature Enchantment,0.15,26,16,5,0.55,1
663,Mana Conversion Mastery Other V,Increases the target's Mana Conversion skill by 30 points.,200,1800,51,50,Creature Enchantment,0.2,26,16,5,0.4,1
664,Mana Conversion Mastery Other VI,Increases the target's Mana Conversion skill by 35 points.,250,2700,51,60,Creature Enchantment,0.3,26,16,5,0.25,1
678,Arcane Enlightenment Self I,Increases the caster's Arcane Lore skill by 10 points.,1,1800,53,15,Creature Enchantment,0,26,16,0,0,1
679,Arcane Enlightenment Self II,Increases the caster's Arcane Lore skill by 15 points.,50,1800,53,30,Creature Enchantment,0.05,26,16,0,0,1
680,Arcane Enlightenment Self III,Increases the caster's Arcane Lore skill by 20 points.,100,1800,53,40,Creature Enchantment,0.1,26,16,0,0,1
681,Arcane Enlightenment Self IV,Increases the caster's Arcane Lore skill by 25 points.,150,1800,53,50,Creature Enchantment,0.15,26,16,0,0,1
682,Arcane Enlightenment Self V,Increases the caster's Arcane Lore skill by 30 points.,200,1800,53,60,Creature Enchantment,0.2,26,16,0,0,1
683,Arcane Enlightenment Self VI,Increases the caster's Arcane Lore skill by 35 points.,250,2700,53,70,Creature Enchantment,0.3,26,16,0,0,1
684,Arcane Enlightenment Other I,Increases the target's Arcane Lore skill by 10 points.,1,1800,53,10,Creature Enchantment,0.01,26,16,0,1,1
685,Arcane Enlightenment Other II,Increases the target's Arcane Lore skill by 15 points.,50,1800,53,20,Creature Enchantment,0.05,26,16,5,0.85,1
686,Arcane Enlightenment Other III,Increases the target's Arcane Lore skill by 20 points.,100,1800,53,30,Creature Enchantment,0.1,26,16,5,0.7,1
687,Arcane Enlightenment Other IV,Increases the target's Arcane Lore skill by 25 points.,150,1800,53,40,Creature Enchantment,0.15,26,16,5,0.55,1
688,Arcane Enlightenment Other V,Increases the target's Arcane Lore skill by 30 points.,225,1800,53,50,Creature Enchantment,0.2,26,16,5,0.4,1
689,Arcane Enlightenment Other VI,Increases the target's Arcane Lore skill by 35 points.,250,2700,53,60,Creature Enchantment,0.3,26,16,5,0.25,1
702,Armor Tinkering Expertise Self I,Increases the caster's Armor Tinkering skill by 10 points.,1,1800,55,15,Creature Enchantment,0.01,28,16,0,0,1
703,Armor Tinkering Expertise Self II,Increases the caster's Armor Tinkering skill by 15 points.,50,1800,55,30,Creature Enchantment,0.05,28,16,0,0,1
704,Armor Tinkering Expertise Self III,Increases the caster's Armor Tinkering skill by 20 points.,100,1800,55,40,Creature Enchantment,0.1,28,16,0,0,1
705,Armor Tinkering Expertise Self IV,Increases the caster's Armor Tinkering skill by 25 points.,150,1800,55,50,Creature Enchantment,0.15,28,16,0,0,1
706,Armor Tinkering Expertise Self V,Increases the caster's Armor Tinkering skill by 30 points.,200,1800,55,60,Creature Enchantment,0.2,28,16,0,0,1
707,Armor Tinkering Expertise Self VI,Increases the caster's Armor Tinkering skill by 35 points.,250,2700,55,70,Creature Enchantment,0.3,28,16,0,0,1
708,Armor Tinkering Expertise Other I,Increases the target's Armor Tinkering skill by 10 points.,1,1800,55,10,Creature Enchantment,0.01,28,16,0,1,1
709,Armor Tinkering Expertise Other II,Increases the target's Armor Tinkering skill by 15 points.,50,1800,55,20,Creature Enchantment,0.05,28,16,5,0.85,1
710,Armor Tinkering Expertise Other III,Increases the target's Armor Tinkering skill by 20 points.,100,1800,55,30,Creature Enchantment,0.1,28,16,5,0.7,1
711,Armor Tinkering Expertise Other IV,Increases the target's Armor Tinkering skill by 25 points.,150,1800,55,40,Creature Enchantment,0.15,28,16,5,0.55,1
712,Armor Tinkering Expertise Other V,Increases the target's Armor Tinkering skill by 30 points.,200,1800,55,50,Creature Enchantment,0.2,28,16,5,0.4,1
713,Armor Tinkering Expertise Other VI,Increases the target's Armor Tinkering skill by 35 points.,250,2700,55,60,Creature Enchantment,0.3,28,16,5,0.25,1
726,Item Tinkering Expertise Self I,Increases the caster's Item Tinkering skill by 10 points.,1,1800,57,15,Creature Enchantment,0.01,28,16,0,0,1
727,Item Tinkering Expertise Self II,Increases the caster's Item Tinkering skill by 15 points.,50,1800,57,30,Creature Enchantment,0.05,28,16,0,0,1
728,Item Tinkering Expertise Self III,Increases the caster's Item Tinkering skill by 20 points.,100,1800,57,40,Creature Enchantment,0.1,28,16,0,0,1
729,Item Tinkering Expertise Self IV,Increases the caster's Item Tinkering skill by 25 points.,150,1800,57,50,Creature Enchantment,0.15,28,16,0,0,1
730,Item Tinkering Expertise Self V,Increases the caster's Item Tinkering skill by 30 points.,200,1800,57,60,Creature Enchantment,0.2,28,16,0,0,1
731,Item Tinkering Expertise Self VI,Increases the caster's Item Tinkering skill by 35 points.,250,2700,57,70,Creature Enchantment,0.3,28,16,0,0,1
732,Item Tinkering Expertise Other I,Increases the target's Item Tinkering skill by 10 points.,1,1800,57,10,Creature Enchantment,0.01,28,16,0,1,1
733,Item Tinkering Expertise Other II,Increases the target's Item Tinkering skill by 15 points.,50,1800,57,20,Creature Enchantment,0.05,28,16,5,0.85,1
734,Item Tinkering Expertise Other III,Increases the target's Item Tinkering skill by 20 points.,100,1800,57,30,Creature Enchantment,0.1,28,16,5,0.7,1
735,Item Tinkering Expertise Other IV,Increases the target's Item Tinkering skill by 25 points.,150,1800,57,40,Creature Enchantment,0.15,28,16,5,0.55,1
736,Item Tinkering Expertise Other V,Increases the target's Item Tinkering skill by 30 points.,200,1800,57,50,Creature Enchantment,0.2,28,16,5,0.4,1
737,Item Tinkering Expertise Other VI,Increases the target's Item Tinkering skill by 35 points.,250,2700,57,60,Creature Enchantment,0.3,28,16,5,0.25,1
750,Magic Item Tinkering Expertise Self I,Increases the caster's Magic Item Tinkering skill by 10 points.,1,1800,59,15,Creature Enchantment,0.01,28,16,0,0,1
751,Magic Item Tinkering Expertise Self II,Increases the caster's Magic Item Tinkering skill by 15 points.,50,1800,59,30,Creature Enchantment,0.05,28,16,0,0,1
752,Magic Item Tinkering Expertise Self III,Increases the caster's Magic Item Tinkering skill by 20 points.,100,1800,59,40,Creature Enchantment,0.1,28,16,0,0,1
753,Magic Item Tinkering Expertise Self IV,Increases the caster's Magic Item Tinkering skill by 25 points.,150,1800,59,50,Creature Enchantment,0.15,28,16,0,0,1
754,Magic Item Tinkering Expertise Self V,Increases the caster's Magic Item Tinkering skill by 30 points.,200,1800,59,60,Creature Enchantment,0.2,28,16,0,0,1
755,Magic Item Tinkering Expertise Self VI,Increases the caster's Magic Item Tinkering skill by 35 points.,250,2700,59,70,Creature Enchantment,0.3,28,16,0,0,1
774,Weapon Tinkering Expertise Self I,Increases the caster's Weapon Tinkering skill by 10 points.,1,1800,61,15,Creature Enchantment,0.01,28,16,0,0,1
