Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
216,Mana Renewal Self V,Increases the caster's natural mana rate by 70%.,200,1800,97,60,Life Magic,0.2,39,16,0,0,1
217,Mana Renewal Self VI,Increases the caster's natural mana rate by 85%.,250,2700,97,70,Life Magic,0.3,39,16,0,0,1
218,Mana Depletion Other I,Decreases target's natural mana rate by 9%.,25,60,98,10,Life Magic,0.01,40,16,5,1,0
219,Mana Depletion Other II,Decreases target's natural mana rate by 20%.,75,90,98,20,Life Magic,0.05,40,16,5,0.85,0
220,Mana Depletion Other III,Decreases target's natural mana rate by 29%.,125,120,98,30,Life Magic,0.1,40,16,5,0.7,0
221,Mana Depletion Other IV,Decreases target's natural mana rate by 35%.,175,150,98,40,Life Magic,0.15,40,16,5,0.55,0
222,Mana Depletion Other V,Decreases target's natural mana rate by 41%.,225,180,98,50,Life Magic,0.2,40,16,5,0.4,0
223,Mana Depletion Other VI,Decreases target's natural mana rate by 46%.,275,210,98,60,Life Magic,0.3,40,16,5,0.25,0
224,Mana Depletion Self I,Decreases caster's natural mana rate by 9%.,25,60,98,20,Life Magic,0.01,40,16,0,0,0
225,Mana Depletion Self II,Decreases caster's natural mana rate by 20%.,75,90,98,30,Life Magic,0.05,40,16,0,0,0
226,Mana Depletion Self III,Decreases caster's natural mana rate by 29%.,125,120,98,40,Life Magic,0.1,40,16,0,0,0
227,Mana Depletion Self IV,Decreases caster's natural mana rate by 35%.,175,150,98,50,Life Magic,0.15,40,16,0,0,0
228,Mana Depletion Self V,Decreases caster's natural mana rate by 41%.,225,180,98,60,Life Magic,0.2,40,16,0,0,0
229,Mana Depletion Self VI,Decreases caster's natural mana rate by 46%.,275,210,98,70,Life Magic,0.3,40,16,0,0,0
230,Vulnerability Other II,Decrease the target's Melee Defense skill by 15 points.,75,90,38,20,Creature Enchantment,0.05,23,16,5,0.85,1
231,Vulnerability Other III,Decrease the target's Melee Defense skill by 20 points.,125,120,38,30,Creature Enchantment,0.1,23,16,5,0.7,1
232,Vulnerability Other IV,Decrease the target's Melee Defense skill by 25 points.,175,150,38,40,Creature Enchantment,0.15,23,16,5,0.55,1
233,Vulnerability Other V,Decrease the target's Melee Defense skill by 30 points.,225,180,38,50,Creature Enchantment,0.2,23,16,5,0.4,1
234,Vulnerability Other VI,Decrease the target's Melee Defense skill by 35 points.,275,210,38,60,Creature Enchantment,0.3,23,16,5,0.25,1
235,Vulnerability Self II,Decrease the target's Melee Defense skill by 15 points.,75,90,38,30,Creature Enchantment,0.05,23,16,0,0,1
236,Vulnerability Self III,Decrease the target's Melee Defense skill by 20 points.,125,120,38,40,Creature Enchantment,0.1,23,16,0,0,1
237,Vulnerability Self IV,Decrease the target's Melee Defense skill by 25 points.,175,150,38,50,Creature Enchantment,0.15,23,16,0,0,1
238,Vulnerability Self V,Decrease the target's Melee Defense skill by 30 points.,225,180,38,60,Creature Enchantment,0.2,23,16,0,0,1
239,Vulnerability Self VI,Decrease the target's Melee Defense skill by 35 points.,275,210,38,70,Creature Enchantment,0.3,23,16,0,0,1
240,Invulnerability Other II,Increases the target's Melee Defense skill by 15 points.,50,1800,37,20,Creature Enchantment,0.05,22,16,5,0.85,1
241,Invulnerability Other III,Increases the target's Melee Defense skill by 20 points.,100,1800,37,30,Creature Enchantment,0.1,22,16,5,0.7,1
242,Invulnerability Other IV,Increases the target's Melee Defense skill by 25 points.,150,1800,37,40,Creature Enchantment,0.15,22,16,5,0.55,1
243,Invulnerability Other V,Increases the target's Melee Defense skill by 30 points.,200,1800,37,50,Creature Enchantment,0.2,22,16,5,0.4,1
244,Invulnerability Other VI,Increases the target's Melee Defense skill by 35 points.,250,2700,37,60,Creature Enchantment,0.3,22,16,5,0.25,1
245,Invulnerability Self II,Increases the caster's Melee Defense skill by 15 points.,50,1800,37,30,Creature Enchantment,0.05,22,16,0,0,1
246,Invulnerability Self III,Increases the caster's Melee Defense skill by 20 points.,100,1800,37,40,Creature Enchantment,0.1,22,16,0,0,1
247,Invulnerability Self IV,Increases the caster's Melee Defense skill by 25 points.,150,1800,37,50,Creature Enchantment,0.15,22,16,0,0,1
248,Invulnerability Self V,Increases the caster's Melee Defense skill by 30 points.,200,1800,37,60,Creature Enchantment,0.2,22,16,0,0,1
249,Invulnerability Self VI,Increases the caster's Melee Defense skill by 35 points.,250,2700,37,70,Creature Enchantment,0.3,22,16,0,0,1
250,Impregnability Other I,Increases the target's Missile Defense skill by 10 points.,1,1800,39,10,Creature Enchantment,0.01,22,16,5,1,1
251,Impregnability Other II,Increases the target's Missile Defense skill by 15 points.,50,1800,39,20,Creature Enchantment,0.05,22,16,5,0.85,1
252,Impregnability Other III,Increases the target's Missile Defense skill by 20 points.,100,1800,39,30,Creature Enchantment,0.1,22,16,5,0.7,1
253,Impregnability Other IV,Increases the target's Missile Defense skill by 25 points.,150,1800,39,40,Creature Enchantment,0.15,22,16,5,0.55,1
254,Impregnability Other V,Increases the target's Missile Defense skill by 30 points.,200,1800,39,50,Creature Enchantment,0.2,22,16,5,0.4,1
255,Impregnability Other VI,Increases the target's Missile Defense skill by 35 points.,250,2700,39,60,Creature Enchantment,0.3,22,16,5,0.25,1
256,Impregnability Self I,Increases the caster's Missile Defense skill by 10 points.,1,1800,39,15,Creature Enchantment,0.01,22,16,0,0,1
257,Impregnability Self II,Increases the caster's Missile Defense skill by 15 points.,50,1800,39,30,Creature Enchantment,0.05,22,16,0,0,1
258,Impregnability Self III,Increases the caster's Missile Defense skill by 20 points.,100,1800,39,40,Creature Enchantment,0.1,22,16,0,0,1
259,Impregnability Self IV,Increases the caster's Missile Defense skill by 25 points.,150,1800,39,50,Creature Enchantment,0.15,22,16,0,0,1
260,Impregnability Self V,Increases the caster's Missile Defense skill by 30 points.,200,1800,39,60,Creature Enchantment,0.2,22,16,0,0,1
261,Impregnability Self VI,Increases the caster's Missile Defense skill by 35 points.,250,2700,39,70,Creature Enchantment,0.3,22,16,0,0,1
262,Defenselessness Other I,Decreases the target's Missile Defense skill by 10 points.,1,60,40,10,Creature Enchantment,0.01,23,16,5,1,1
263,Defenselessness Other II,Decreases the target's Missile Defense skill by 15 points.,75,90,40,20,Creature Enchantment,0.05,23,16,5,0.85,1
264,Defenselessness Other III,Decreases the target's Missile Defense skill by 20 points.,125,120,40,30,Creature Enchantment,0.1,23,16,5,0.7,1
265,Defenselessness Other IV,Decreases the target's Missile Defense skill by 25 points.,175,150,40,40,Creature Enchantment,0.15,23,16,5,0.55,1
266,Defenselessness Other V,Decreases the target's Missile Defense skill by 30 points.,225,180,40,50,Creature Enchantment,0.2,23,16,5,0.4,1
267,Defenselessness Other VI,Decreases the target's Missile Defense skill by 35 points.,275,210,40,60,Creature Enchantment,0.3,23,16,5,0.25,1
268,Magic Resistance Other I,Increases the target's Magic Defense skill by 10 points.,1,1800,41,10,Creature Enchantment,0.01,22,16,5,1,1
269,Magic Resistance Other II,Increases the target's Magic Defense skill by 15 points.,50,1800,41,20,Creature Enchantment,0.05,22,16,5,0.85,1
270,Magic Resistance Other III,Increases the target's Magic Defense skill by 20 points.,100,1800,41,30,Creature Enchantment,0.1,22,16,5,0.7,1
271,Magic Resistance Other IV,Increases the target's Magic Defense skill by 25 points.,150,1800,41,40,Creature Enchantment,0.15,22,16,5,0.55,1
272,Magic Resistance Other V,Increases the target's Magic Defense skill by 30 points.,200,1800,41,50,Creature Enchantment,0.2,22,16,5,0.5,1
273,Magic Resistance Other VI,Increases the target's Magic Defense skill by 35 points.,250,2700,41,60,Creature Enchantment,0.3,22,16,5,0.25,1
274,Magic Resistance Self I,Increases the caster's Magic Defense skill by 10 points.,1,1800,41,15,Creature Enchantment,0.01,22,16,0,0,1
275,Magic Resistance Self II,Increases the caster's Magic Defense skill by 15 points.,50,1800,41,30,Creature Enchantment,0.05,22,16,0,0,1
276,Magic Resistance Self III,Increases the caster's Magic Defense skill by 20 points.,100,1800,41,40,Creature Enchantment,0.1,22,16,0,0,1
277,Magic Resistance Self IV,Increases the caster's Magic Defense skill by 25 points.,150,1800,41,50,Creature Enchantment,0.15,22,16,0,0,1
278,Magic Resistance Self V,Increases the caster's Magic Defense skill by 30 points.,200,1800,41,60,Creature Enchantment,0.2,22,16,0,0,1
279,Magic Resistance Self VI,Increases the caster's Magic Defense skill by 35 points.,250,2700,41,70,Creature Enchantment,0.3,22,16,0,0,1
280,Magic Yield Other I,Decreases the target's Magic Defense skill by 10 points.,1,60,42,10,Creature Enchantment,0.01,23,16,5,1,1
281,Magic Yield Other II,Decreases the target's Magic Defense skill by 15 points.,75,90,42,20,Creature Enchantment,0.05,23,16,5,0.85,1
282,Magic Yield Other III,Decreases the target's Magic Defense skill by 20 points.,125,120,42,30,Creature Enchantment,0.1,23,16,5,0.7,1
283,Magic Yield Other IV,Decreases the target's Magic Defense skill by 25 points.,175,150,42,40,Creature Enchantment,0.15,23,16,5,0.55,1
284,Magic Yield Other V,Decreases the target's Magic Defense skill by 30 points.,225,180,42,50,Creature Enchantment,0.2,23,16,5,0.4,1
285,Magic Yield Other VI,Decreases the target's Magic Defense skill by 35 points.,275,210,42,60,Creature Enchantment,0.3,23,16,5,0.25,1
286,Magic Yield Self I,Decreases the caster's Magic Defense skill by 10 points.,1,60,42,15,Creature Enchantment,0.01,23,16,0,0,1
287,Magic Yield Self II,Decreases the caster's Magic Defense skill by 15 points.,75,90,42,30,Creature Enchantment,0.05,23,16,0,0,1
288,Magic Yield Self III,Decreases the caster's Magic Defense skill by 20 points.,125,120,42,40,Creature Enchantment,0.1,23,16,0,0,1
289,Magic Yield Self IV,Decreases the caster's Magic Defense skill by 25 points.,175,150,42,50,Creature Enchantment,0.15,23,16,0,0,1
290,Magic Yield Self V,Decreases the caster's Magic Defense skill by 30 points.,225,180,42,60,Creature Enchantment,0.2,23,16,0,0,1
291,Magic Yield Self VI,Decreases the caster's Magic Defense skill by 35 points.,275,210,42,70,Creature Enchantment,0.3,23,16,0,0,1
292,Light Weapon Mastery Other I,Increases the target's Light Weapons skill by 10 points.,1,1800,17,10,Creature Enchantment,0.01,18,16,5,1,1
293,Light Weapon Mastery Other II,Increases the target's Light Weapons skill by 15 points.,50,1800,17,20,Creature Enchantment,0.05,18,16,5,0.85,1
294,Light Weapon Mastery Other III,Increases the target's Light Weapons skill by 20 points.,100,1800,17,30,Creature Enchantment,0.1,18,16,5,0.7,1
295,Light Weapon Mastery Other IV,Increases the target's Light Weapons skill by 25 points.,150,1800,17,40,Creature Enchantment,0.15,18,16,5,0.55,1
296,Light Weapon Mastery Other V,Increases the target's Light Weapons skill by 30 points.,200,1800,17,50,Creature Enchantment,0.2,18,16,5,0.4,1
297,Light Weapon Mastery Other VI,Increases the target's Light Weapons skill by 35 points.,250,2700,17,60,Creature Enchantment,0.3,18,16,5,0.25,1
298,Light Weapon Mastery Self I,Increases the caster's Light Weapons skill by 10 points.,1,1800,17,15,Creature Enchantment,0.01,18,16,0,0,1
299,Light Weapon Mastery Self II,Increases the caster's Light Weapons skill by 15 points.,50,1800,17,30,Creature Enchantment,0.05,18,16,0,0,1
300,Light Weapon Mastery Self III,Increases the caster's Light Weapons skill by 20 points.,100,1800,17,40,Creature Enchantment,0.1,18,16,0,0,1
301,Light Weapon Mastery Self IV,Increases the caster's Light Weapons skill by 25 points.,150,1800,17,50,Creature Enchantment,0.15,18,16,0,0,1
302,Light Weapon Mastery Self V,Increases the caster's Light Weapons skill by 30 points.,200,1800,17,60,Creature Enchantment,0.2,18,16,0,0,1
303,Light Weapon Mastery Self VI,Increases the caster's Light Weapons skill by 35 points.,250,2700,17,70,Creature Enchantment,0.3,18,16,0,0,1
304,Light Weapon Ineptitude Other I,Decreases the target's Light Weapons skill by 10 points.,1,60,18,10,Creature Enchantment,0.01,19,16,0,1,1
305,Light Weapon Ineptitude Other II,Decreases the target's Light Weapons skill by 15 points.,75,90,18,20,Creature Enchantment,0.05,19,16,5,0.85,1
306,Light Weapon Ineptitude Other III,Decreases the target's Light Weapons skill by 20 points.,125,120,18,30,Creature Enchantment,0.1,19,16,5,0.7,1
307,Light Weapon Ineptitude Other IV,Decreases the target's Light Weapons skill by 25 points.,175,150,18,40,Creature Enchantment,0.15,19,16,5,0.55,1
308,Light Weapon Ineptitude Other V,Decreases the target's Light Weapons skill by 30 points.,225,180,18,50,Creature Enchantment,0.2,19,16,5,0.4,1
309,Light Weapon Ineptitude Other VI,Decreases the target's Light Weapons skill by 35 points.,275,210,18,60,Creature Enchantment,0.3,19,16,5,0.25,1
310,Light Weapon Ineptitude Self I,Decreases the caster's Light Weapons skill by 10 points.,1,60,18,15,Creature Enchantment,0.01,19,16,0,0,1
311,Light Weapon Ineptitude Self II,Decreases the caster's Light Weapons skill by 15 points.,75,90,18,30,Creature Enchantment,0.05,19,16,0,0,1
312,Light Weapon Ineptitude Self III,Decreases the caster's Light Weapons skill by 20 points.,125,120,18,40,Creature Enchantment,0.1,19,16,0,0,1
313,Light Weapon Ineptitude Self IV,Decreases the caster's Light Weapons skill by 25 points.,175,150,18,50,Creature Enchantment,0.15,19,16,0,0,1
314,Light Weapon Ineptitude Self V,Decreases the caster's Light Weapons skill by 30 points.,225,180,18,60,Creature Enchantment,0.2,19,16,0,0,1
315,Light Weapon Ineptitude Self VI,Decreases the caster's Light Weapons skill by 35 points.,275,210,18,70,Creature Enchantment,0.3,19,16,0,0,1
316,Finesse Weapon Mastery Other I,Increases the target's Finesse Weapons skill by 10 points.,1,1800,23,10,Creature Enchantment,0.01,18,16,0,1,1
317,Finesse Weapon Mastery Other II,Increases the target's Finesse Weapons skill by 15 points.,50,1800,23,20,Creature Enchantment,0.05,18,16,0,0.85,1
318,Finesse Weapon Mastery Other III,Increases the target's Finesse Weapons skill by 20 points.,100,1800,23,30,Creature Enchantment,0.1,18,16,5,0.7,1
319,Finesse Weapon Mastery Other IV,Increases the target's Finesse Weapons skill by 25 points.,150,1800,23,40,Creature Enchantment,0.15,18,16,5,0.55,1
320,Finesse Weapon Mastery Other V,Increases the target's Finesse Weapons skill by 30 points.,200,1800,23,50,Creature Enchantment,0.2,18,16,5,0.4,1
321,Finesse Weapon Mastery Other VI,Increases the target's Finesse Weapons skill by 35 points.,250,2700,23,60,Creature Enchantment,0.3,18,16,5,0.25,1
322,Finesse Weapon Mastery Self I,Increases the caster's Finesse Weapons skill by 10 points.,1,1800,23,15,Creature Enchantment,0.01,18,16,0,0,1
323,Finesse Weapon Mastery Self II,Increases the caster's Finesse Weapons skill by 15 points.,50,1800,23,30,Creature Enchantment,0.05,18,16,0,0,1
324,Finesse Weapon Mastery Self III,Increases the caster's Finesse Weapons skill by 20 points.,100,1800,23,40,Creature Enchantment,0.1,18,16,0,0,1
325,Finesse Weapon Mastery Self IV,Increases the caster's Finesse Weapons skill by 25 points.,150,1800,23,50,Creature Enchantment,0.15,18,16,0,0,1
326,Finesse Weapon Mastery Self V,Increases the caster's Finesse Weapons skill by 30 points.,200,1800,23,60,Creature Enchantment,0.2,18,16,0,0,1
327,Finesse Weapon Mastery Self VI,Increases the caster's Finesse Weapons skill by 35 points.,250,2700,23,70,Creature Enchantment,0.3,18,16,0,0,1
328,Finesse Weapon Ineptitude Other I,Decreases the target's Finesse Weapons skill by 10 points.,1,60,24,10,Creature Enchantment,0.01,19,16,0,1,1
329,Finesse Weapon Ineptitude Other II,Decreases the target's Finesse Weapons skill by 15 points.,75,90,24,20,Creature Enchantment,0.05,19,16,5,0.85,1
330,Finesse Weapon Ineptitude Other III,Decreases the target's Finesse Weapons skill by 20 points.,125,120,24,30,Creature Enchantment,0.1,19,16,5,0.7,1
